osm_id,osm_type,brand,name,lat,lon,addr_street,addr_city,addr_state,addr_postcode,phone,website,opening_hours,shop_type
761370971,way,Walmart,Walmart Supercenter,35.2259089,-89.5224358,Chickasaw Ridge Drive,Oakland,TN,38060,+1 901-465-0225,https://www.walmart.com/store/4533-oakland-tn,24/7,supermarket
762184441,way,Walmart,Walmart Supercenter,31.4878812,-100.4607602,West 29th Street,San Angelo,TX,76903,+1 325-655-4949,https://www.walmart.com/store/1249-san-angelo-tx,24/7,supermarket
764326747,way,Walmart,Walmart Supercenter,34.0071639,-95.4879421,East Jackson Street,Hugo,OK,74743,+1 580-326-6494,https://www.walmart.com/store/49-hugo-ok,06:00-23:00,supermarket
764468251,way,Walmart,Walmart,33.6553774,-96.6431053,North Heritage Parkway,Sherman,TX,75092,,https://www.walmart.com/store/3521-sherman-tx,,
764468252,way,Walmart,Walmart Neighborhood Market,33.6556023,-96.6440958,North Heritage Parkway,Sherman,TX,75092,+1 903-209-4908,https://www.walmart.com/store/3521-sherman-tx,06:00-23:00,supermarket
765197092,way,Walmart,Walmart Supercenter,36.2479011,-87.0325918,Highway 12 South,Ashland City,TN,37015,+1 615-792-7782,https://www.walmart.com/store/1226-ashland-city-tn,06:00-23:00,supermarket
765321384,way,Walmart,Walmart Neighborhood Market,29.6873959,-95.586074,Beechnut Street,Houston,TX,77072,+1 832-328-1638,https://www.walmart.com/store/3509-houston-tx,Mo-Su 06:00-23:00,supermarket
766044526,way,Walmart,Walmart Supercenter,32.5072038,-86.2119701,Us Highway 231,Wetumpka,AL,36092,+1 334-567-3066,https://www.walmart.com/store/1101-wetumpka-al,24/7,supermarket
766131037,way,Walmart,Walmart Supercenter,29.8059144,-95.1650885,East Sam Houston Parkway North,Houston,TX,77015,+1 713-450-2222,https://www.walmart.com/store/3500-houston-tx,06:00-23:00,supermarket
766427071,way,Walmart,Walmart Neighborhood Market,32.3267183,-95.316769,Frankston Highway,Tyler,TX,75701,+1 903-405-6197,https://www.walmart.com/store/5700/tyler-tx,Mo-Su 06:00-23:00,supermarket
766427072,way,Walmart,Walmart,32.3262015,-95.3164017,Frankston Highway,Tyler,TX,75701,,https://www.walmart.com/store/5700/tyler-tx,,
766567521,way,Walmart,Walmart Supercenter,29.721126,-95.6474879,South Highway 6,Houston,TX,77082,+1 281-561-0866,https://www.walmart.com/store/772-houston-tx,06:00-23:00,supermarket
766588628,way,Walmart,Walmart Neighborhood Market,38.8927137,-104.7555407,Austin Bluffs Parkway,Colorado Springs,CO,80918,+1 719-244-9776,https://www.walmart.com/store/3175-colorado-springs-co,Mo-Su 06:00-23:00,supermarket
766792849,way,Walmart,Walmart Supercenter,28.531136,-82.5057047,Cortez Boulevard,Brooksville,FL,34613,+1 352-597-3807,https://www.walmart.com/store/1213-brooksville-fl,24/7,supermarket
767313149,way,Walmart,Walmart Garden Center,33.7795225,-86.4319067,,,,,,,,garden_centre
767437175,way,Walmart,Walmart Supercenter,36.0600715,-87.3812312,Beasley Drive,Dickson,TN,37055,+1 615-446-4588,https://www.walmart.com/store/264-dickson-tn,24/7,supermarket
768703630,way,Walmart,Walmart Supercenter,30.2331399,-93.3280349,North Cities Service Highway,Sulphur,LA,70663,+1 337-625-2849,https://www.walmart.com/store/331-sulphur-la,Mo-Su 06:00-23:00,supermarket
770465082,way,Walmart,Walmart Supercenter,43.8370975,-70.4448109,Landing Road,Windham,ME,04062,+1 207-893-0603,https://www.walmart.com/store/2202-windham-me,Mo-Su 06:00-24:00,supermarket
770949496,way,Walmart,Walmart Neighborhood Market,35.1796825,-101.8154402,Southeast 34th Avenue,Amarillo,TX,79118,+1 806-513-6390,https://www.walmart.com/store/7362-amarillo-tx,06:00-23:00,supermarket
771448348,way,Walmart,Walmart Supercenter,35.0280727,-90.7935746,Deadrick Road,Forrest City,AR,72335,+1 870-633-0021,https://www.walmart.com/store/91-forrest-city-ar,24/7,supermarket
771948583,way,Walmart,Walmart Supercenter,28.3301843,-81.5874532,Old Lake Wilson Road,Kissimmee,FL,34747,+1 407-606-0109,https://www.walmart.com/store/5214-kissimmee-fl,Mo-Su 06:00-21:00,supermarket
771948585,way,Walmart,Walmart,28.329429,-81.5901528,,,,,,https://www.walmart.com/store/5214-kissimmee-fl,,
772259754,way,Walmart,Walmart Supercenter,38.4854763,-82.6580937,River Hill Drive,Ashland,KY,41101,+1 606-329-0012,https://www.walmart.com/store/1426-ashland-ky,24/7,supermarket
773792322,way,Walmart,Walmart Supercenter,31.8853549,-106.5774628,Paseo Del Norte Boulevard -,El Paso,TX,79912,+1 915-259-1945,https://www.walmart.com/store/5717-el-paso-tx,06:00-23:00,supermarket
773827685,way,Walmart,Walmart,43.4922337,-112.05043,,,,,,https://www.walmart.com/store/5494-idaho-falls-id,,
774903529,way,Walmart,Walmart Supercenter,29.4901262,-98.437455,Austin Highway,San Antonio,TX,78209,+1 210-637-1700,https://www.walmart.com/store/1347-san-antonio-tx,06:00-23:00,supermarket
775661690,way,Walmart,Walmart Fuel Station,30.3844077,-88.5184859,Denny Avenue,Pascagoula,MS,39581,,https://www.walmart.com/store/1066-pascagoula-ms,,
775802072,way,Walmart,Walmart,43.6045613,-116.5084777,,,,,,https://www.walmart.com/store/3739-nampa-id,,
776328678,way,Walmart,Walmart Neighborhood Market,40.5091764,-112.0114965,West 13400 South,Herriman,UT,84096,+1 801-981-1675,https://www.walmart.com/store/7168-herriman-ut,Mo-Su 06:00-24:00,supermarket
779397533,way,Walmart,Walmart Supercenter,34.5925247,-112.3414602,North Glassford Hill Road,Prescott Valley,AZ,86314,+1 928-499-3136,https://www.walmart.com/store/3730-prescott-valley-az,24/7,supermarket
781653802,way,Walmart,Walmart Neighborhood Market,33.4524426,-111.8146385,East McKellips Road,Mesa,AZ,85203,+1 480-964-2347,https://www.walmart.com/store/5332-mesa-az,06:00-23:00,supermarket
784276877,way,Walmart,Walmart Neighborhood Market,36.088049,-80.1015993,Beesons Field Drive,Kernersville,NC,27284,+1 336-904-4001,https://www.walmart.com/store/6828-kernersville-nc,Mo-Su 06:00-24:00,supermarket
784538978,way,Walmart,Walmart Supercenter,34.689818,-82.9990783,Sandifer Boulevard,Seneca,SC,29678,+1 864-885-0408,https://www.walmart.com/store/1123-seneca-sc,24/7,supermarket
785641554,way,Walmart,Walmart Supercentre,44.2650381,-76.5726777,Midland Avenue,Kingston,,K7P 2X9,+1 613-384-9071,https://www.walmart.ca/en/stores-near-me/kingston-ontario-3043,Mo-Su 07:00-23:00,supermarket
786500135,way,Walmart,Walmart Supercenter,43.5488718,-116.5699857,South Locust Street,Nampa,ID,83686,+1 208-467-5047,https://www.walmart.com/store/2781-nampa-id,Mo 05:00-18:00; Tu-Su 05:00-24:00,supermarket
788861230,way,Walmart,Walmart Supercenter,32.9309315,-97.2674445,Golden Triangle Boulevard,Fort Worth,TX,76244,+1 817-898-6122,https://www.walmart.com/store/2834-fort-worth-tx,Mo-Su 06:00-24:00,supermarket
790046614,way,Walmart,Walmart Supercenter,41.3509298,-82.067236,Chestnut Commons Drive,Elyria,OH,44035,+1 440-365-0135,https://www.walmart.com/store/4255-elyria-oh,06:00-23:00,supermarket
790913492,way,Walmart,Walmart Neighborhood Market,29.0121638,-81.3013851,South Woodland Boulevard,DeLand,FL,32724,+1 386-624-0678,https://www.walmart.com/store/2944-deland-fl,Mo-Su 06:00-23:00,supermarket
791194460,way,Walmart,Walmart Supercenter,26.4928673,-80.0639664,South Federal Highway,Boynton Beach,FL,33435,+1 561-600-3088,https://www.walmart.com/store/5911-boynton-beach-fl,Mo-Su 06:00-01:00,supermarket
791231860,way,Walmart,Walmart,35.656551,-101.4109483,Roosevelt Street,Borger,TX,79007,,https://www.walmart.com/store/1516-borger-tx,,
792736574,way,Walmart,Walmart Garden Center,39.1874516,-119.7564117,,,,,,,,garden_centre
794379782,way,Walmart,Walmart Supercenter,35.013913,-80.564146,West Roosevelt Boulevard,Monroe,NC,28110,+1 704-289-5478,https://www.walmart.com/store/877-monroe-nc,24/7,supermarket
794603311,way,Walmart,Walmart Supercenter,38.7490949,-108.0541507,Stafford Lane,Delta,CO,81416,+1 970-874-1585,https://www.walmart.com/store/5458-delta-co,06:00-23:00,supermarket
794664049,way,Walmart,Walmart Supercenter,34.6993871,-77.1502483,West Corbett Avenue,Swansboro,NC,28584,+1 910-708-5010,https://www.walmart.com/store/7179-swansboro-nc,24/7,supermarket
794992953,way,Walmart,Walmart Neighborhood Market,33.4701349,-94.094716,Richmond Road,Texarkana,TX,75503,+1 903-716-7109,https://www.walmart.com/store/4371-texarkana-tx,06:00-23:00,supermarket
794992954,way,Walmart,Walmart,33.4700888,-94.0961625,Richmond Road,Texarkana,TX,75503,,https://www.walmart.com/store/4371-texarkana-tx,,
795169193,way,Walmart,Walmart Supercenter,32.8767179,-90.3967333,Grand Avenue,Yazoo City,MS,39194,+1 662-673-4033,https://www.walmart.com/store/3060-yazoo-city-ms,Mo-Su 06:00-24:00,supermarket
795456641,way,Walmart,Walmart,33.9377754,-80.3709391,,,,,,https://www.walmart.com/store/5383-sumter-sc,,
795850948,way,Walmart,Walmart Supercenter,29.6386441,-81.6810658,South State Road 19,Palatka,FL,32177,+1 386-328-6733,https://www.walmart.com/store/551-palatka-fl,06:00-23:00,supermarket
796327094,way,Walmart,Walmart Supercenter,36.2810738,-88.3079537,Mineral Wells Avenue,Paris,TN,38242,+1 731-644-0290,https://www.walmart.com/store/177-paris-tn,06:00-23:00,supermarket
796671147,way,Walmart,Walmart Neighborhood Market,27.4447323,-82.5039163,53rd Avenue East,Bradenton,FL,34203,+1 941-213-6911,https://www.walmart.com/store/7307-bradenton-fl,Mo-Su 06:00-24:00,supermarket
796955855,way,Walmart,Walmart Supercenter,26.932227,-82.3103953,South McCall Road,Englewood,FL,34224,+1 941-475-9220,https://www.walmart.com/store/1874-englewood-fl,24/7,supermarket
797179848,way,Walmart,Walmart Supercenter,32.1909091,-110.7703174,South Houghton Road,Tucson,AZ,85730,+1 520-918-0087,https://www.walmart.com/store/5799-tucson-az,24/7,supermarket
799044411,way,Walmart,Walmart Garden Center,34.9987756,-101.9226436,,,,,,,,garden_centre
802312015,way,Walmart,Walmart Supercenter,26.2438192,-98.2450563,West Nolana Avenue,McAllen,TX,78504,+1 956-687-8285,https://www.walmart.com/store/452-mcallen-tx,06:00-23:00,supermarket
803742669,way,Walmart,Walmart Neighborhood Market,32.3914389,-88.6811429,Highway 39 North,Meridian,MS,39301,+1 601-286-6860,https://www.walmart.com/store/3990-meridian-ms,Mo-Su 06:00-24:00,supermarket
804791441,way,Walmart,Walmart,35.2787863,-93.1057931,,,,,,,,
807671039,way,Walmart,Walmart Supercenter,33.1464208,-86.7518383,U.S. 31,Calera,AL,35040,+1 205-668-0831,https://www.walmart.com/store/3271-calera-al,24/7,supermarket
807672085,way,Walmart,Walmart Supercenter,35.98392,-96.0142663,South Waco Avenue,Glenpool,OK,74033,+1 918-299-8030,https://www.walmart.com/store/4615-glenpool-ok,Mo-Su 06:00-01:00,supermarket
809311345,way,Walmart,Walmart Supercenter,44.0404417,-75.8444463,U.S. 11,Evans Mills,NY,13637,+1 315-629-2124,https://www.walmart.com/store/5497-evans-mills-ny,24/7,supermarket
810848738,way,Walmart,Walmart Supercenter,48.5538495,-117.9153449,North Highway,Colville,WA,99114,+1-509-684-3209,https://www.walmart.com/store/2016-colville-wa,24/7,supermarket
813701394,way,Walmart,Walmart Supercenter,36.1961571,-94.1839164,Elm Springs Road,Springdale,AR,72762,+1 479-306-7025,https://www.walmart.com/store/4108-springdale-ar,24/7,supermarket
813701420,way,Walmart,Walmart,36.1945189,-94.1819342,,,,,,https://www.walmart.com/store/4108/springdale-ar,,
814396535,way,Walmart,Walmart Supercenter,42.0678595,-80.1959193,West Ridge Road,Erie,PA,16506,+1 814-835-0556,https://www.walmart.com/store/2561-erie-pa,06:00-23:00,supermarket
815016197,way,Walmart,Walmart Supercenter,35.2321461,-89.8939389,Austin Peay Highway,Memphis,TN,38128,+1 901-377-1211,https://www.walmart.com/store/1561-memphis-tn,Mo-Su 06:00-24:00,supermarket
815762522,way,Walmart,Walmart Supercenter,34.1981287,-82.1322435,Bypass 25 Northeast,Greenwood,SC,29646,+1 864-321-6028,https://www.walmart.com/store/6887-greenwood-sc,Mo-Su 06:00-23:00,supermarket
815762523,way,Walmart,Walmart Garden Center,34.1976891,-82.1329415,,,,,,,,garden_centre
816699862,way,Walmart,Walmart Supercenter,29.1840049,-95.4358989,North Velasco Street,Angleton,TX,77515,+1 979-849-4604,https://www.walmart.com/store/527-angleton-tx,24/7,supermarket
817994518,way,Walmart,Walmart Gas Station,44.1192678,-70.2365997,,,,,,https://www.walmart.com/store/1868/auburn-me,,
818143744,way,Walmart,Walmart Supercenter,29.1334115,-98.8942538,Interstate 35 North,Devine,TX,78016,+1 830-663-5944,https://www.walmart.com/store/4103-devine-tx,06:00-23:00,supermarket
818174456,way,Walmart,Walmart Supercenter,42.0968877,-79.2999919,East Fairmount Avenue,Lakewood,NY,14750,+1 716-763-0945,https://www.walmart.com/store/1973-lakewood-ny,06:00-23:00,supermarket
818184054,way,Walmart,Walmart Supercenter,41.8834282,-80.7496816,North Ridge Road East,Ashtabula,OH,44004,+1 440-998-4000,https://www.walmart.com/store/2359-ashtabula-oh,06:00-23:00,supermarket
819533223,way,Walmart,Walmart Supercenter,42.1594348,-79.9681384,Buffalo Road,Harborcreek,PA,16421,,https://www.walmart.com/store/3281-harborcreek-pa,,supermarket
820223917,way,Walmart,Walmart Supercenter,30.1515765,-95.2215895,Eastex Freeway,New Caney,TX,77357,+1 281-306-7101,https://www.walmart.com/store/6579-new-caney-tx,24/7,supermarket
820223928,way,Walmart,Walmart,30.1520602,-95.2184934,,,,,,https://www.walmart.com/store/6579-new-caney-tx,,
820437381,way,Walmart,Walmart Supercenter,42.0520324,-80.0799031,Downs Drive,Erie,PA,16509,+1 814-864-7330,https://www.walmart.com/store/2278-erie-pa,06:00-23:00,supermarket
822297062,way,Walmart,Walmart Supercenter,35.1762033,-89.8392975,Raleigh-Lagrange Road,Memphis,TN,38133,+1 901-498-5340,https://www.walmart.com/store/6807-memphis-tn,Mo-Su 06:00-24:00,supermarket
822297063,way,Walmart,Walmart,35.1777463,-89.8369845,,,,,,https://www.walmart.com/store/6807-memphis-tn,,
823778634,way,Walmart,Walmart Supercenter,35.7986658,-94.6241524,Rr 6 Box 1895,Stilwell,OK,74960,+1 918-696-3141,https://www.walmart.com/store/81-stilwell-ok,24/7,supermarket
824329145,way,Walmart,Walmart,33.1611468,-97.1075073,,,,,,https://www.walmart.com/store/4104/denton-tx,,
824377714,way,Walmart,Walmart Supercenter,39.9207911,-77.6070833,Lincoln Way East,Chambersburg,PA,17202,+1 717-264-2300,https://www.walmart.com/store/1850/chambersburg-pa,06:00-23:00,supermarket
824377718,way,Walmart,Walmart,39.9233337,-77.6076169,,,,,,https://www.walmart.com/store/1850-chambersburg-pa,,
824653485,way,Walmart,Walmart Supercenter,34.9458818,-86.5748,Highway 231-431 North,Hazel Green,AL,35750,+1 256-828-0486,https://www.walmart.com/store/6878/hazel-green-al,24/7,supermarket
824940761,way,Walmart,Walmart Supercenter,41.876783,-80.1742687,Washington Towne Boulevard,Edinboro,PA,16412,+1 814-734-0900,https://www.walmart.com/store/3253-edinboro-pa,06:00-23:00,supermarket
825309514,way,Walmart,Walmart Supercenter,41.9340235,-79.6122854,East Columbus Avenue,Corry,PA,16407,+1 814-663-8070,https://www.walmart.com/store/2909-corry-pa,06:00-23:00,supermarket
826344071,way,Walmart,Walmart Supercenter,30.1021468,-83.5800924,South Jefferson Street,Perry,FL,32348,+1-850-223-4179,https://www.walmart.com/store/5172-perry-fl,Mo-Su 06:00-01:00,supermarket
827095377,way,Walmart,Walmart,28.0600024,-82.7077517,,,,,,https://www.walmart.com/store/3414-palm-harbor-fl,,
827730439,way,Walmart,Walmart Neighborhood Market,28.9069002,-81.2452222,Saxon Boulevard,Deltona,FL,32725,+1-386-457-6185,https://www.walmart.com/store/6398-deltona-fl,Mo-Su 06:00-24:00,supermarket
827902833,way,Walmart,Walmart Supercenter,30.420838,-91.1429608,College Drive,Baton Rouge,LA,70808,+1 225-952-9022,https://www.walmart.com/store/1206-baton-rouge-la,Su-Sa 06:00-23:00,supermarket
827943057,way,Walmart,Walmart Supercenter,34.6323775,-93.055776,North Highway 7,Hot Springs Village,AR,71909,+1 501-318-0185,https://www.walmart.com/store/5433/hot-springs%20village-ar/whats-new,06:00-23:00,supermarket
828611618,way,Walmart,Walmart Supercenter,35.1408674,-89.7982566,North Germantown Parkway,Cordova,TN,38018,+1 901-758-1591,https://www.walmart.com/store/2322-cordova-tn,24/7,supermarket
829479068,way,Walmart,Walmart Supercenter,26.3657536,-98.7949738,East US Highway 83,Rio Grande City,TX,78582,+1 956-487-0090,https://www.walmart.com/store/1958/rio-grande%20city-tx/whats-new,Mo-Su 06:00-24:00,supermarket
830128277,way,Walmart,Walmart Supercenter,35.8315475,-78.296892,East Gannon Avenue,Zebulon,NC,27597,+1 919-269-2221,https://www.walmart.com/store/4499-zebulon-nc,24/7,supermarket
830424128,way,Walmart,Walmart Supercenter,30.3304747,-90.9870069,Airline Highway,Prairieville,LA,70769,+1 225-677-7375,https://www.walmart.com/store/5056-prairieville-la,06:00-23:00,supermarket
831558519,way,Walmart,Walmart Garden Center,35.0881321,-81.6660503,,,,,,,,garden_centre
831669471,way,Walmart,Walmart Supercenter,26.2606537,-98.3158486,East Mile 3 Road,Palmhurst,TX,78573,+1 956-519-8453,https://www.walmart.com/store/3320-palmhurst-tx,24/7,supermarket
832261421,way,Walmart,Walmart Supercenter,32.2879862,-90.2684991,Greenway Drive,Jackson,MS,39204,+1 601-922-3406,https://www.walmart.com/store/903-jackson-ms,24/7,supermarket
832432824,way,Walmart,Walmart Garden Center,32.2338134,-110.8386201,,,,,,,,garden_centre
832969474,way,Walmart,Walmart Neighborhood Market,28.6705112,-81.4571906,Balmy Beach Drive,Apopka,FL,32703,+1 407-457-6291,https://www.walmart.com/store/6894-apopka-fl,Mo-Su 06:00-23:00,supermarket
832969475,way,Walmart,Walmart Neighborhood Market's Gas Station,28.6717016,-81.4561704,,,,,,https://www.walmart.com/store/6894-apopka-fl,,
833522901,way,Walmart,Walmart Supercenter,35.3577619,-89.8970414,Us Highway 51 North,Millington,TN,38053,+1 901-872-6100,https://www.walmart.com/store/94-millington-tn,24/7,supermarket
833691985,way,Walmart,Walmart Supercenter,41.8821003,-79.1508978,Market Street,Warren,PA,16365,+1 814-723-2640,https://www.walmart.com/store/3429-warren-pa,06:00-23:00,supermarket
833733057,way,Walmart,Walmart Supercenter,34.2856952,-79.8559484,Andover Place,Darlington,SC,29532,+1 843-393-2067,https://www.walmart.com/store/7188-darlington-sc,Mo-Su 06:00-01:00,supermarket
835207794,way,Walmart,Walmart Neighborhood Market,32.2654621,-110.9585113,East Fort Lowell Road,Tucson,AZ,85719,+1 520-719-6349,https://www.walmart.com/store/5725-tucson-az,Mo-Su 06:00-24:00,supermarket
836203434,way,Walmart,Walmart Neighborhood Market - Gas Station,34.6470456,-86.5404815,,,,,,https://www.walmart.com/store/5716-huntsville-al,,
836884730,way,Walmart,Walmart Supercenter,35.199363,-80.7765227,East Independence Boulevard,Charlotte,NC,28205,+1-704-535-3708,https://www.walmart.com/store/1666-charlotte-nc,Mo-Su 06:00-23:00,supermarket
837411478,way,Walmart,Walmart Supercenter,27.610816,-99.4623424,Northeast Bob Bullock Loop,Laredo,TX,78045,+1 956-231-5575,https://www.walmart.com/store/5713-laredo-tx,06:00-23:00,supermarket
837562725,way,Walmart,Walmart Supercenter,34.5623844,-77.9177711,NC Highway 53 East,Burgaw,NC,28425,+1 910-789-6005,https://www.walmart.com/store/7243/burgaw-nc,Mo-Su 06:00-23:00,supermarket
837563337,way,Walmart,Walmart Supercenter,33.2767503,-93.2120621,US-79 North,Magnolia,AR,71753,+1 870-234-7800,https://www.walmart.com/store/83-magnolia-ar,Mo-Su 06:00-23:00,supermarket
837563642,way,Walmart,Walmart Supercenter,34.7391679,-77.9689781,South Nc 41 Highway,Wallace,NC,28466,+1 910-285-2078,https://www.walmart.com/store/1352-wallace-nc,Mo-Su 06:00-24:00,supermarket
837963215,way,Walmart,Walmart Supercenter,33.5621994,-86.5186802,Whitfield Avenue,Leeds,AL,35094,+1 205-699-0701,https://www.walmart.com/store/562-leeds-al,24/7,supermarket
839186653,way,Walmart,Walmart,28.8988069,-99.0942405,North Oak Street,Pearsall,TX,78061,+1 830-334-9451,https://www.walmart.com/store/478-pearsall-tx,06:00-23:00,department_store
842005676,way,Walmart,Walmart Supercenter,35.4959831,-97.2793583,Mack Harrington Drive,Choctaw,OK,73020,+1 405-390-4262,https://www.walmart.com/store/4195-choctaw-ok,24/7,supermarket
842270269,way,Walmart,Walmart Supercenter,33.6364175,-112.1848015,West Bell Road,Glendale,AZ,85308,+1 602-978-8205,https://www.walmart.com/store/1532-glendale-az,Mo-Su 06:00-24:00,supermarket
843222973,way,Walmart,Walmart Supercenter,30.520753,-92.0659365,Cresswell Lane,Opelousas,LA,70570,+1 337-942-9853,https://www.walmart.com/store/543-opelousas-la,06:00-23:00,supermarket
843314843,way,Walmart,Walmart Pharmacy,32.0852298,-110.7762689,,,,,,https://www.walmart.com/store/5858-tucson-az/pharmacy,,
843764566,way,Walmart,Walmart,31.4615045,-97.1716348,Enterprise Boulevard,Hewitt,TX,76643,,https://www.walmart.com/store/7156-hewitt-tx,,
843764567,way,Walmart,Walmart Supercenter,31.4621019,-97.1736576,Enterprise Boulevard,Hewitt,TX,76643,+1 254-340-6614,https://www.walmart.com/store/7156-hewitt-tx,06:00-23:00,supermarket
844636909,way,Walmart,Walmart Pharmacy,32.1927489,-110.8422048,,,,,,https://www.walmart.com/store/3049-tucson-az/pharmacy,Mo-Sa 10:00-19:00; Su 10:00-18:00,
844664097,way,Walmart,Walmart Pharmacy,32.2059021,-110.8736847,,,,,,https://www.walmart.com/store/4603-tucson-az/pharmacy,,
844668685,way,Walmart,Walmart Neighborhood Market,33.3803221,-111.7729178,South Lindsay Road,Mesa,AZ,85204,+1 480-892-6085,https://www.walmart.com/store/5304-mesa-az,06:00-23:00,supermarket
845820931,way,Walmart,Walmart Pharmacy,32.2199413,-110.807521,,,,,,https://www.walmart.com/store/3143-tucson-az/pharmacy,,
846277742,way,Walmart,Walmart Supercenter,30.6195594,-81.5344719,State Road 200,Yulee,FL,32097,+1 904-261-9410,https://www.walmart.com/store/5037-yulee-fl,06:00-23:00,supermarket
846484187,way,Walmart,Walmart Neighborhood Market,26.2562903,-98.2358964,North 23rd Street,McAllen,TX,78504,+1 956-800-6852,https://www.walmart.com/store/6786-mcallen-tx,Mo-Su 06:00-24:00,supermarket
846484188,way,Walmart,Walmart,26.2549448,-98.2356922,,,,,,https://www.walmart.com/store/6786-mcallen-tx,,
846795421,way,Walmart,Walmart Supercenter,35.264934,-77.6462111,West Vernon Avenue,Kinston,NC,28504,+1 252-527-3100,https://www.walmart.com/store/1661-kinston-nc,Mo-Su 06:00-24:00,supermarket
847295279,way,Walmart,Walmart Supercenter,33.5074421,-84.2356462,Hudson Bridge Road,Stockbridge,GA,30281,+1 770-474-0123,https://www.walmart.com/store/3402-stockbridge-ga,06:00-23:00,supermarket
848070395,way,Walmart,Walmart Supercenter,35.8160702,-90.734396,West Parker Road,Jonesboro,AR,72404,+1 870-972-6350,https://www.walmart.com/store/128-jonesboro-ar,24/7,supermarket
848184626,way,Walmart,Walmart Supercenter,33.3844155,-111.7396815,South Greenfield Road,Mesa,AZ,85206,+1 480-892-3814,https://www.walmart.com/store/5428-mesa-az,06:00-23:00,supermarket
848544793,way,Walmart,Walmart,31.08509,-97.7855523,West Stan Schlueter Loop,Killeen,TX,76549,,https://www.walmart.com/store/6286-killeen-tx,,
848544794,way,Walmart,Walmart Supercenter,31.0831757,-97.7873769,West Stan Schlueter Loop,Killeen,TX,76549,+1 254-669-6168,https://www.walmart.com/store/6286-killeen-tx,06:00-23:00,supermarket
849319681,way,Walmart,Walmart Supercenter,29.7680981,-95.1770872,East Freeway,Houston,TX,77015,+1 713-453-5018,https://www.walmart.com/store/1137/houston-tx,Mo-Su 06:00-23:00,supermarket
850350878,way,Walmart,Walmart Pharmacy,32.2515208,-110.9085179,,,,,,,,
850350879,way,Walmart,Walmart Pharmacy,32.2518075,-110.9085315,,,,,,https://www.walmart.com/store/3357-tucson-az/pharmacy,,
850728098,way,Walmart,Walmart,35.1931025,-97.4232339,,,,,,https://www.walmart.com/store/7308/norman-ok,,
850948935,way,Walmart,Walmart Neighborhood Market,35.862122,-83.5298496,Dolly Parton Parkway,Sevierville,TN,37862,+1 865-280-6114,https://www.walmart.com/store/5908-sevierville-tn,24/7,supermarket
851734142,way,Walmart,Walmart Supercenter,34.8770421,-84.3257465,Commerce Drive,Blue Ridge,GA,30513,+1 706-632-9500,https://www.walmart.com/store/5812-blue-ridge-ga,24/7,supermarket
853553446,way,Walmart,Walmart Supercenter,33.2514817,-111.6296033,East Rittenhouse Road,Queen Creek,AZ,85142,+1 480-457-1158,https://www.walmart.com/store/4451-queen-creek-az,06:00-23:00,supermarket
854328981,way,Walmart,Walmart Supercenter,32.4631145,-86.4164807,Cobbs Ford Road,Prattville,AL,36066,+1 334-361-2135,https://www.walmart.com/store/483-prattville-al,24/7,supermarket
856222838,way,Walmart,Walmart Supercenter,35.9978326,-88.4373558,Veterans Drive North,Huntingdon,TN,38344,+1 731-986-4439,https://www.walmart.com/store/161-huntingdon-tn,06:00-23:00,supermarket
856951566,way,Walmart,Walmart Supercenter,32.761881,-98.9467416,West Walker Street,Breckenridge,TX,76424,+1 254-559-6579,https://www.walmart.com/store/438-breckenridge-tx,24/7,supermarket
856951567,way,Walmart,Walmart,32.7606753,-98.9462688,West Walker Street,Breckenridge,TX,76424,,https://www.walmart.com/store/438-breckenridge-tx,,
857006596,way,Walmart,Walmart Supercenter,29.536632,-95.5166148,Highway 6,Missouri City,TX,77459,+1 281-835-0001,https://www.walmart.com/store/5449-missouri-city-tx,24/7,supermarket
857051991,way,Walmart,Walmart Supercenter,34.2667754,-84.0870958,Browns Bridge Road,Cumming,GA,30028,+1 770-203-4860,https://www.walmart.com/store/7185-cumming-ga,06:00-23:00,supermarket
857933138,way,Walmart,Walmart,41.5519317,-73.4197953,Danbury Road,New Milford,CT,06776,+1 860-350-4823,https://www.walmart.com/store/3546-new-milford-ct,Mo-Su 06:00-23:00,department_store
857936555,way,Walmart,Walmart,32.3272926,-106.7219118,,,,,,https://www.walmart.com/store/5782/las-cruces-nm,,
858684697,way,Walmart,Walmart,35.8633267,-83.5295664,,,,,,https://www.walmart.com/store/5908-sevierville-tn,,
859101663,way,Walmart,Walmart,29.3604735,-98.6350918,,,,,,https://www.walmart.com/store/999/san-antonio-tx,,
859518920,way,Walmart,Walmart Neighborhood Market,29.942386,-95.6805365,Barker Cypress Road,Cypress,TX,77433,+1 832-349-7190,https://www.walmart.com/store/4465/cypress-tx,Mo-Su 06:00-23:00,supermarket
859820845,way,Walmart,Walmart Neighborhood Market,34.9583822,-80.756209,Cuthbertson Road,Waxhaw,NC,28173,+1 704-627-6001,https://www.walmart.com/store/7180-waxhaw-nc,Mo-Su 06:00-24:00,supermarket
860433243,way,Walmart,Walmart Supercenter,32.6496601,-96.9443749,West Wheatland Road,Dallas,TX,75249,+1 469-608-6228,https://www.walmart.com/store/5810-dallas-tx,24/7,supermarket
860468806,way,Walmart,Walmart Neighborhood Market,34.2546091,-88.7141228,South Gloster Street,Tupelo,MS,38801,+1 662-350-6921,https://www.walmart.com/store/4619-tupelo-ms,Mo-Su 06:00-24:00,supermarket
